time_ms,state,num_sats,pdop,lat,lon,alt_m,h_acc,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure_alt,alt_rate,max_alt,max_speed,voltage,current,soc,roll,pitch,yaw,speed,launch,vel_apo,alt_apo,landed,rssi,snr,next_ch,rx_freq_mhz,seq,gap,event
498423,PRELAUNCH,20,1.0,40.1630537,-74.0806450,26.2,0.0,9.70,-0.50,-0.50,0.4,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-105,96.0,-89.8,85.8,112.8,0.0,0,0,0,0,-71,12.8,255,915.000,867,0,
498922,PRELAUNCH,21,1.0,40.1630469,-74.0806450,25.6,0.0,9.70,-0.30,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-97,96.0,-89.8,85.8,112.8,0.0,0,0,0,0,-72,12.0,255,915.000,868,0,
499421,PRELAUNCH,21,1.0,40.1630469,-74.0806450,25.6,0.0,9.70,-0.50,-0.40,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-94,96.0,-89.9,85.8,112.8,0.0,0,0,0,0,-74,14.2,255,915.000,869,0,
499944,PRELAUNCH,21,1.0,40.1630469,-74.0806450,25.6,0.0,9.70,-0.40,-0.50,0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-109,96.0,-89.9,85.7,112.7,0.0,0,0,0,0,-75,12.5,255,915.000,870,0,
500478,PRELAUNCH,21,1.0,40.1630469,-74.0806450,25.6,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.2,0.0,0.0,0.0,1.0,8.31,-104,96.0,-90.0,85.8,112.7,0.0,0,0,0,0,-73,12.5,255,915.000,871,0,
500978,PRELAUNCH,21,1.0,40.1630469,-74.0806450,25.6,0.0,9.70,-0.40,-0.60,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-89.9,85.9,112.8,0.0,0,0,0,0,-73,12.5,255,915.000,872,0,
501534,PRELAUNCH,21,1.0,40.1630400,-74.0806450,24.9,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.0,85.7,112.7,0.0,0,0,0,0,-75,12.2,255,915.000,873,0,
502179,PRELAUNCH,21,1.0,40.1630400,-74.0806450,24.9,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-102,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-76,12.5,255,915.000,874,0,
502739,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.60,-0.2,-0.2,-0.2,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.1,85.8,112.7,0.0,0,0,0,0,-75,13.2,255,915.000,875,0,
503218,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.60,0.2,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.2,85.8,113.1,0.0,0,0,0,0,-71,12.2,255,915.000,876,0,
503821,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.40,-0.2,-0.2,-0.2,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.3,85.8,113.0,0.0,0,0,0,0,-67,12.8,255,915.000,877,0,
504355,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-107,96.0,-90.2,85.8,113.1,0.0,0,0,0,0,-67,12.2,255,915.000,878,0,
504855,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-66,13.0,255,915.000,879,0,
505422,PRELAUNCH,20,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.50,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.2,85.7,112.9,0.0,0,0,0,0,-71,14.0,255,915.000,880,0,
505994,PRELAUNCH,20,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.60,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-100,96.0,-90.0,85.8,113.0,0.0,0,0,0,0,-64,13.0,255,915.000,881,0,
506550,PRELAUNCH,21,1.0,40.1630456,-74.0806418,24.2,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.2,85.7,112.9,0.0,0,0,0,0,-70,12.5,255,915.000,882,0,
507084,PRELAUNCH,20,1.0,40.1630387,-74.0806418,23.6,0.0,9.70,-0.40,-0.50,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-94,96.0,-90.0,85.8,112.7,0.0,0,0,0,0,-73,12.8,255,915.000,883,0,
507628,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-106,96.0,-90.2,85.8,113.0,0.0,0,0,0,0,-71,13.0,255,915.000,884,0,
508161,PRELAUNCH,19,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-105,96.0,-90.1,85.8,112.9,0.0,0,0,0,0,-67,12.5,255,915.000,885,0,
508627,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,0.1,-0.3,0.0,0.0,0.0,0.0,1.0,8.31,-107,96.0,-90.1,85.7,112.9,0.0,0,0,0,0,-67,12.8,255,915.000,886,0,
509185,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-91,96.0,-90.1,85.7,112.9,0.0,0,0,0,0,-68,14.2,255,915.000,887,0,
509705,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-92,96.0,-90.0,85.8,112.8,0.0,0,0,0,0,-68,13.5,255,915.000,888,0,
510213,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-106,96.0,-90.1,85.8,112.7,0.0,0,0,0,0,-70,12.5,255,915.000,889,0,
510811,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.0,85.8,112.8,0.0,0,0,0,0,-67,12.5,255,915.000,890,0,
511404,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.0,85.8,112.7,0.0,0,0,0,0,-67,12.2,255,915.000,891,0,
512482,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.1,85.7,112.7,0.0,0,0,0,0,-70,12.2,255,915.000,893,1,
513063,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-100,95.0,-90.1,85.9,113.1,0.0,0,0,0,0,-71,13.8,255,915.000,894,0,
513586,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-91,96.0,-90.3,85.8,112.9,0.0,0,0,0,0,-72,12.8,255,915.000,895,0,
514094,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.1,85.8,113.0,0.0,0,0,0,0,-69,13.5,255,915.000,896,0,
514697,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,-0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-102,96.0,-90.2,85.7,112.9,0.0,0,0,0,0,-85,12.0,255,915.000,897,0,
515176,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.50,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-81,12.8,255,915.000,898,0,
515730,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-112,96.0,-90.1,85.8,112.9,0.0,0,0,0,0,-75,13.2,255,915.000,899,0,
516232,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.50,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-97,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-72,12.2,255,915.000,900,0,
516762,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,0.2,0.1,0.0,0.0,0.0,1.0,8.31,-92,96.0,-89.9,85.8,112.8,0.0,0,0,0,0,-74,12.8,255,915.000,901,0,
517243,PRELAUNCH,20,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.50,-0.50,0.3,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-97,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-70,12.2,255,915.000,902,0,
517846,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.50,-0.50,-0.3,0.0,-0.4,0.0,0.0,0.0,1.0,8.27,-110,95.0,-90.1,85.8,112.9,0.0,0,0,0,0,-68,14.5,255,915.000,903,0,
518392,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.0,-0.3,-0.2,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-69,14.0,255,915.000,904,0,
518914,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.40,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-96,96.0,-90.2,85.8,113.0,0.0,0,0,0,0,-55,12.8,255,915.000,905,0,
519402,PRELAUNCH,20,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.50,-0.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-107,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-56,12.2,255,915.000,906,0,
519983,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.3,0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-56,12.8,255,915.000,907,0,
520517,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.5,85.8,113.1,0.0,0,0,0,0,-58,13.0,255,915.000,908,0,
521016,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.4,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.2,85.8,112.9,0.0,0,0,0,0,-62,13.0,255,915.000,909,0,
521620,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.3,85.8,113.1,0.0,0,0,0,0,-63,12.2,255,915.000,910,0,
522165,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.50,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-100,96.0,-90.4,85.8,112.8,0.0,0,0,0,0,-58,13.0,255,915.000,911,0,
522742,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-90.2,85.8,113.1,0.0,0,0,0,0,-60,14.2,255,915.000,912,0,
523265,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.50,-0.50,-0.5,0.0,-0.2,0.0,0.0,0.0,1.0,8.31,-100,96.0,-90.4,85.8,113.1,0.0,0,0,0,0,-66,12.5,255,915.000,913,0,
523802,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.3,85.8,113.2,0.0,0,0,0,0,-66,12.5,255,915.000,914,0,
524371,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.4,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-102,96.0,-90.5,85.8,113.2,0.0,0,0,0,0,-66,12.5,255,915.000,915,0,
524926,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,-0.1,-0.3,0.0,0.0,0.0,0.0,1.0,8.31,-96,95.0,-90.7,85.8,113.1,0.0,0,0,0,0,-66,12.5,255,915.000,916,0,
525451,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.30,-0.50,0.6,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-97,95.0,-90.5,85.8,113.1,0.0,0,0,0,0,-66,12.2,255,915.000,917,0,
525973,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.31,-91,96.0,-90.5,85.8,113.1,0.0,0,0,0,0,-65,13.0,255,915.000,918,0,
526539,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.8,0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-97,95.0,-90.7,85.8,113.2,0.0,0,0,0,0,-65,12.8,255,915.000,919,0,
527285,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-91.0,85.7,113.4,0.0,0,0,0,0,-66,12.5,255,915.000,920,0,
527805,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.3,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.6,85.8,113.3,0.0,0,0,0,0,-68,12.8,255,915.000,921,0,
528365,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-97,96.0,-90.4,85.8,113.3,0.0,0,0,0,0,-67,12.2,255,915.000,922,0,
528922,PRELAUNCH,20,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.2,0.0,0.0,0.0,1.0,8.31,-100,96.0,-90.5,85.8,113.2,0.0,0,0,0,0,-69,13.2,255,915.000,923,0,
529477,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.40,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-97,96.0,-90.3,85.8,113.0,0.0,0,0,0,0,-68,13.5,255,915.000,924,0,
530037,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.1,85.8,113.1,0.0,0,0,0,0,-70,12.5,255,915.000,925,0,
530556,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-96,96.0,-90.3,85.8,113.1,0.0,0,0,0,0,-70,12.2,255,915.000,926,0,
531070,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.3,85.8,113.2,0.0,0,0,0,0,-68,12.8,255,915.000,927,0,
531627,PRELAUNCH,21,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.2,85.7,113.1,0.0,0,0,0,0,-71,12.8,255,915.000,928,0,
532310,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-95,96.0,-90.1,85.8,113.1,0.0,0,0,0,0,-70,12.0,255,915.000,929,0,
532858,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,-0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-99,96.0,-90.1,85.7,112.9,0.0,0,0,0,0,-68,13.5,255,915.000,930,0,
533334,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,8.31,-104,96.0,-89.9,85.7,112.8,0.0,0,0,0,0,-69,12.5,255,915.000,931,0,
533891,PRELAUNCH,22,1.0,40.1630443,-74.0806386,22.8,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-106,96.0,-89.9,85.8,112.9,0.0,0,0,0,0,-71,14.0,255,915.000,932,0,
534457,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.27,-95,95.0,-89.5,85.8,112.4,0.0,0,0,0,0,-71,12.8,255,915.000,933,0,
535017,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-95,96.0,-89.6,85.8,112.4,0.0,0,0,0,0,-68,14.0,255,915.000,934,0,
535517,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-102,96.0,-89.7,85.8,112.7,0.0,0,0,0,0,-71,12.8,255,915.000,935,0,
536074,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-95,95.0,-89.8,85.8,112.5,0.0,0,0,0,0,-71,12.5,255,915.000,936,0,
536631,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.27,-101,95.0,-89.8,85.8,112.6,0.0,0,0,0,0,-71,13.5,255,915.000,937,0,
537174,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-96,95.0,-89.9,85.7,112.6,0.0,0,0,0,0,-73,12.2,255,915.000,938,0,
537665,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.60,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-99,95.0,-89.9,85.8,112.8,0.0,0,0,0,0,-71,14.2,255,915.000,939,0,
538210,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.31,-100,96.0,-89.9,85.8,112.6,0.0,0,0,0,0,-72,13.5,255,915.000,940,0,
538814,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-95,96.0,-89.9,85.8,112.5,0.0,0,0,0,0,-71,14.0,255,915.000,941,0,
539345,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-104,95.0,-89.9,85.8,112.8,0.0,0,0,0,0,-72,12.2,255,915.000,942,0,
539902,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.60,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-101,96.0,-89.8,85.8,112.5,0.0,0,0,0,0,-71,14.0,255,915.000,943,0,
540462,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.50,-0.4,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-105,95.0,-89.7,85.8,112.8,0.0,0,0,0,0,-71,13.0,255,915.000,944,0,
540997,PRELAUNCH,22,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.30,-0.40,0.3,-0.3,0.0,0.0,0.0,0.0,1.0,8.31,-99,96.0,-89.7,85.8,112.7,0.0,0,0,0,0,-71,12.5,255,915.000,945,0,
541566,PRELAUNCH,21,1.0,40.1630511,-74.0806386,23.5,0.0,9.70,-0.40,-0.60,-0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-100,95.0,-89.7,85.8,112.5,0.0,0,0,0,0,-72,12.5,255,915.000,946,0,
542622,PRELAUNCH,21,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.60,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.31,-111,95.0,-89.6,85.8,112.6,0.0,0,0,0,0,-71,13.8,255,915.000,948,1,
543180,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-97,96.0,-89.6,85.8,112.5,0.0,0,0,0,0,-71,14.2,255,915.000,949,0,
543690,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.60,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-105,95.0,-89.5,85.8,112.3,0.0,0,0,0,0,-67,12.5,255,915.000,950,0,
544213,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.3,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-100,96.0,-89.8,85.8,112.6,0.0,0,0,0,0,-70,12.8,255,915.000,951,0,
544723,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-105,95.0,-89.9,85.7,112.6,0.0,0,0,0,0,-68,13.8,255,915.000,952,0,
545347,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.1,0.1,0.1,0.0,0.0,0.0,1.0,8.27,-100,95.0,-89.8,85.8,112.6,0.0,0,0,0,0,-87,12.5,255,915.000,953,0,
545884,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.27,-96,95.0,-89.8,85.8,112.6,0.0,0,0,0,0,-75,13.2,255,915.000,954,0,
546395,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.0,-0.3,-0.1,0.0,0.0,0.0,1.0,8.31,-97,96.0,-89.8,85.8,112.6,0.0,0,0,0,0,-72,14.0,255,915.000,955,0,
546998,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.31,-99,95.0,-89.5,85.8,112.5,0.0,0,0,0,0,-73,12.8,255,915.000,956,0,
547533,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.27,-107,95.0,-89.7,85.8,112.6,0.0,0,0,0,0,-77,13.0,255,915.000,957,0,
548122,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.31,-97,96.0,-89.7,85.9,112.6,0.0,0,0,0,0,-74,12.8,255,915.000,958,0,
548630,PRELAUNCH,21,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,8.31,-102,96.0,-89.7,85.8,112.4,0.0,0,0,0,0,-91,12.0,255,915.000,959,0,
549190,PRELAUNCH,21,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.2,0.0,0.0,0.0,1.0,8.31,-95,96.0,-89.6,85.8,112.5,0.0,0,0,0,0,-63,12.2,255,915.000,960,0,
549704,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-102,95.0,-89.7,85.8,112.4,0.0,0,0,0,0,-64,12.2,255,915.000,961,0,
550249,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-101,95.0,-89.6,85.8,112.7,0.0,0,0,0,0,-63,12.0,255,915.000,962,0,
550795,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-101,95.0,-89.6,85.8,112.5,0.0,0,0,0,0,-64,13.8,255,915.000,963,0,
551364,PRELAUNCH,22,1.0,40.1630583,-74.0806467,22.5,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.27,-105,95.0,-89.7,85.8,112.5,0.0,0,0,0,0,-63,12.2,255,915.000,964,0,
551930,PRELAUNCH,22,1.0,40.1630527,-74.0806499,23.3,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.27,-106,95.0,-89.5,85.8,112.4,0.0,0,0,0,0,-64,13.5,255,915.000,965,0,
552639,PRELAUNCH,22,1.0,40.1630527,-74.0806499,23.3,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.27,-99,95.0,-89.6,85.8,112.5,0.0,0,0,0,0,-62,12.5,255,915.000,966,0,
553175,PRELAUNCH,21,1.0,40.1630527,-74.0806499,23.3,0.0,9.70,-0.40,-0.50,-0.1,-0.3,0.0,0.0,0.0,0.0,1.0,8.27,-101,95.0,-89.4,85.8,112.4,0.0,0,0,0,0,-64,14.0,255,915.000,967,0,
553676,PRELAUNCH,21,1.0,40.1630527,-74.0806499,23.3,0.0,9.70,-0.40,-0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.27,-95,95.0,-89.5,85.7,112.3,0.0,0,0,0,0,-66,12.0,255,915.000,968,0,
554267,PRELAUNCH,21,1.0,40.1630527,-74.0806499,23.3,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.27,-96,95.0,-89.4,85.8,112.2,0.0,0,0,0,0,-65,12.0,255,915.000,969,0,
